signal_date,trade_date,strategy_id,code,side,shares,sim_price,fee,tax,status,reason,real_price
2022-05-31,2022-06-01,s37_earnings_accel@v1,sh600741,sell,500,22.47,5.0,5.62,filled,"s37_earnings_accel@v1:600741不再满足选股门槛,卖出",
2022-05-31,2022-06-01,s37_earnings_accel@v1,sh600176,buy,700,16.42,5.0,0.0,filled,s37_earnings_accel@v1:买入600176(股息率2.9%)[单票上限12%削仓],
2022-05-31,2022-06-01,s37_earnings_accel@v1,sz000425,buy,2200,5.29,5.0,0.0,filled,s37_earnings_accel@v1:买入000425(股息率0.0%)[单票上限12%削仓],
2022-05-31,2022-06-01,s37_earnings_accel@v1,sh601336,buy,400,28.17,5.0,0.0,filled,s37_earnings_accel@v1:买入601336(股息率4.9%)[单票上限12%削仓],
2022-06-30,2022-07-01,s37_earnings_accel@v1,sh601336,sell,400,32.14,5.0,6.43,filled,"s37_earnings_accel@v1:601336综合排名掉出前8,卖出",
2022-06-30,2022-07-01,s37_earnings_accel@v1,sh600741,buy,500,23.02,5.0,0.0,filled,s37_earnings_accel@v1:买入600741(股息率3.3%)[单票上限12%削仓],
2022-09-19,2022-09-20,s37_earnings_accel@v1,sz000100,sell,2200,3.87,5.0,4.26,filled,止损(浮亏-30.7%>30%),
2022-09-30,2022-10-10,s37_earnings_accel@v1,sh600183,sell,700,13.08,5.0,4.58,filled,"s37_earnings_accel@v1:600183综合排名掉出前8,卖出",
2022-09-30,2022-10-10,s37_earnings_accel@v1,sh600426,buy,300,29.24,5.0,0.0,filled,s37_earnings_accel@v1:买入600426(股息率2.7%)[单票上限12%削仓],
2022-09-30,2022-10-10,s37_earnings_accel@v1,sz000100,buy,2900,3.68,5.0,0.0,filled,s37_earnings_accel@v1:买入000100(股息率0.0%)[单票上限12%削仓],
2022-10-10,2022-10-11,s37_earnings_accel@v1,sh600741,sell,500,16.05,5.0,4.01,filled,止损(浮亏-30.3%>30%),
2022-10-31,2022-11-01,s37_earnings_accel@v1,sh600741,buy,600,16.93,5.0,0.0,filled,s37_earnings_accel@v1:买入600741(股息率5.1%)[单票上限12%削仓],
2022-11-30,2022-12-01,s37_earnings_accel@v1,sh600426,sell,300,33.3,5.0,5.0,filled,"s37_earnings_accel@v1:600426不再满足选股门槛,卖出",
